frac_trainable,fwd_time,fwd_std,bwd_time,bwd_std,memory,median_loop_time
0.0008708579314926794,0.00880178902298212,0.0003846112727953342,0.0003967534867115319,2.7088365698815436e-05,106.97314453125,0.01014578650938347
0.1905381902016625,0.00885925450711511,0.0006211024212826172,0.0011962759599555284,7.538817359086121e-05,141.02001953125,0.01117941050324589
0.38020552247183226,0.008995590964332223,0.0005326322715525626,0.001506368484115228,6.52955963791943e-05,175.06689453125,0.011774421000154689
0.6368961892293957,0.009142632508883253,0.0002603459993865387,0.0021750099840573967,7.773063274631035e-05,223.14501953125,0.012777905503753573
0.6843783047655947,0.009287877968745306,0.0005041738820463557,0.0030108469945844263,7.683101824561986e-05,232.16845703125,0.014054141531232744
0.7318604203017937,0.009339854499557987,0.00037714851921287105,0.003322204982396215,3.95443306600514e-05,240.56689453125,0.014464970474364236
0.7793425358379927,0.009424969990504906,0.00030310403073795353,0.0037664539995603263,0.0006530095408295138,248.59033203125,0.015121356496820226
0.8268246513741917,0.009528021008009091,0.00040684531587188526,0.004309344018111005,9.354916696332585e-05,256.61376953125,0.015951368492096663
0.8743067669103907,0.009698852023575455,0.0002530114526771335,0.00518101651687175,6.662537333648497e-05,263.76220703125,0.017412637505913153
0.9385882377142092,0.009689458005595952,0.00033207170469773547,0.005456373997731134,9.973586312434381e-05,277.05126953125,0.017605628992896527
0.9504914078325872,0.009815578494453803,0.0003668220918041289,0.006190176005475223,0.0001044234934839006,279.93798828125,0.018721893982728943
0.9623945779509652,0.009881473990390077,0.00013240497772760258,0.0065920844790525734,9.300058225396203e-05,282.07470703125,0.01926153400563635
0.9742977480693432,0.009982190007576719,0.0002880331966667281,0.007614554022438824,0.00010303059982755337,285.55517578125,0.020903793978504837
0.9904225178275117,0.010105360997840762,0.0002628205474615504,0.008327260497026145,9.1240034671173e-05,288.07470703125,0.022010593995219097
0.9934146309742703,0.009225108020473272,0.0005346194300005647,0.008809243998257443,0.00020940615759062664,288.14501953125,0.021541534486459568
0.9964067441210289,0.010185396997258067,0.0002619421767967551,0.008918015490053222,0.00011364817155036593,290.09033203125,0.02258312897174619
0.9995947046737572,0.010346592986024916,0.00037131917863455176,0.010288272984325886,0.00010264825520867342,290.16455078125,0.02470646848087199
0.9996001448794786,0.01028131801285781,0.0003852249336768403,0.009713337989524007,0.00010162807369049554,289.26025390625,0.023743240017211065
