frac_trainable,fwd_time,fwd_std,bwd_time,bwd_std,memory,median_loop_time
0.00024096043730232906,0.006516225985251367,0.0013160991245760912,0.0004994294722564518,0.00037697100639828986,117.4716796875,0.01188915251987055
0.0002890585830718388,0.006583021982805803,0.0009147304501034721,0.0007043414516374469,0.00010944742205031806,116.6044921875,0.01223395051783882
0.11110718643602228,0.006645998015301302,0.0014120774447576522,0.000817477994132787,0.0001295185220933571,134.7919921875,0.012532428983831778
0.11115528458179179,0.006663998035946861,0.0018051934484218765,0.000953673996264115,0.00017592245196567042,134.6123046875,0.012654340040171519
0.22197341243474222,0.006675078999251127,0.0024376557312926076,0.001146690483437851,0.0002343273614841371,152.6123046875,0.012857566500315443
0.22202151058051173,0.006699808494886383,0.0013728017882421516,0.0011715760047081858,0.00014162622814963268,152.8076171875,0.012997458019526675
0.3328396384334622,0.00667960848659277,0.0015544468988480569,0.001237821503309533,0.00030240224875040483,170.6201171875,0.013122933480190113
0.3328877365792317,0.006699773017317057,0.0015860874635415729,0.0013539729989133775,0.00021738299668415398,170.6279296875,0.013146614510333166
0.44370586443218213,0.006682603503577411,0.0009554061933549528,0.0014115234953351319,0.00020777169964249995,188.6279296875,0.013335485971765593
0.44375396257795163,0.006745949009200558,0.002270797164183109,0.0015602200001012534,0.0005083161540313573,188.8232421875,0.013511337514501065
0.44991052523644887,0.006728929001837969,0.0021061833336134456,0.0016230854962486774,0.0002929468042278694,189.6357421875,0.013527467992389575
0.44995862338221837,0.006676853488897905,0.0020825311312909467,0.001685481023741886,0.00037285986351967527,189.6435546875,0.013555307989008725
0.5607767512351688,0.006749653490260243,0.0014374676777865747,0.0017489410238340497,0.0010032016653335986,207.6435546875,0.013770990015473217
0.5608248493809384,0.0067739589721895754,0.0014457210443850508,0.0018759825034067035,0.0003068164800054964,209.3388671875,0.01401792248361744
0.6162339133074136,0.006783848977647722,0.0017290713523230672,0.0019260229892097414,0.0006757356833235311,217.5888671875,0.014001906994963065
0.6162579623802983,0.006851769459899515,0.0021300283990855666,0.002131129993358627,0.0005097954279987497,216.6552734375,0.014356021012645215
0.6439624943435359,0.006878229993162677,0.0009449908979177599,0.002389747998677194,0.00033341122963107553,221.9052734375,0.014673073485027999
0.6439865434164207,0.006896031001815572,0.0021498768445321753,0.002340551989618689,0.0004763678470442184,221.9091796875,0.015077827527420595
0.6716910753796583,0.006919184961589053,0.001289997927632036,0.00241900299442932,0.000492770512548397,225.6591796875,0.01478308450896293
0.671715124452543,0.006876685016322881,0.002073238630723738,0.0025265690055675805,0.0011958204351152262,225.6630859375,0.014875500521156937
0.6994196564157806,0.00692675550817512,0.001501614997094866,0.0025860739697236568,0.0009681506740691736,230.1630859375,0.014949266507755965
0.6994437054886654,0.006976086006034166,0.0021052685290556586,0.0027635559963528067,0.0007663652907319723,230.5419921875,0.015511806006543338
0.727148237451903,0.006970530987018719,0.0016307510021040807,0.002786631026538089,0.0005432430089337974,234.6669921875,0.015267873997800052
0.7271722865247878,0.007053142006043345,0.0010494581971123918,0.00291196204489097,0.0005399053770467012,235.0458984375,0.015511011035414413
0.7548768184880253,0.00693392549874261,0.0019530559343257448,0.0031638650107197464,0.0009495326839206448,239.1708984375,0.015637696982594207
0.7549008675609101,0.006986105989199132,0.0018837161549941843,0.0030922644946258515,0.0008699157984209288,239.6748046875,0.015661482990253717
