frac_trainable,fwd_time,fwd_std,bwd_time,bwd_std,memory,median_loop_time
0.000352277955800309,0.0255161139939446,0.0006975845185892174,0.0005856200004927814,3.0664254873441386e-05,239.52294921875,0.027251539489952847
0.07707618168107178,0.02563638996798545,0.0009680539882267263,0.0011597609554883093,3.236943802068449e-05,275.31982421875,0.028139682486653328
0.15380008540634324,0.02591369251604192,0.0003330582777241224,0.0016835199785418808,3.128738836815459e-05,309.36669921875,0.029083450965117663
0.2576361533667956,0.026026128500234336,0.0005303735948148378,0.0023125410079956055,3.451574040656874e-05,355.44482421875,0.030030660011107102
0.27684353725029054,0.026046403509099036,0.0005007216373051496,0.003168618510244414,3.698707303862262e-05,364.71826171875,0.031206130486680195
0.29605092113378556,0.02607996398000978,0.0005270301775149557,0.0037058735033497214,8.181900814139981e-05,372.74169921875,0.031963767018169165
0.3152583050172805,0.026181960507528856,0.0004291896317729864,0.003916914982255548,2.7625363837510088e-05,381.01513671875,0.032251519995043054
0.33446568890077555,0.026288471010047942,0.0003730854558800216,0.004436450020875782,3.1928075472629336e-05,390.28857421875,0.03310262752347626
0.3536730727842705,0.026437157473992556,0.0004301447400886215,0.004917818965623155,4.314042154013868e-05,398.06201171875,0.033883939002407715
0.3728804566677655,0.02656368853058666,0.00037196989610882017,0.005442753987153992,4.3280130445506595e-05,406.83544921875,0.03464635196723975
0.3920878405512605,0.02660892449785024,0.000657185686975146,0.006421867496101186,5.5528410469804685e-05,415.10888671875,0.03615108001395129
0.41129522443475547,0.026622574485372752,0.0010703337586160802,0.006955522490898147,6.576085174398892e-05,424.38232421875,0.036889946495648474
0.4305026083182505,0.027428776491433382,0.000570534740037925,0.0069819274940527976,4.1536758763003617e-05,432.15576171875,0.03764506900915876
0.44970999220174546,0.02683793645701371,0.000466007219365322,0.008028937503695488,4.941516558780765e-05,440.92919921875,0.03849987601279281
0.4689173760852405,0.026982102484907955,0.0005519948008691789,0.008561707014450803,4.7287527315393895e-05,449.20263671875,0.0393962950038258
0.48812475996873544,0.027170054498128593,0.00030853404587708556,0.009193677979055792,6.313720390327869e-05,458.47607421875,0.04030664751189761
0.5073321438522305,0.027213624503929168,0.0005033244523173408,0.008954915509093553,8.913038503059607e-05,466.24951171875,0.03998129948740825
0.5265395277357254,0.0273517610039562,0.0003914152452921585,0.009546980989398435,5.217168336102701e-05,475.02294921875,0.040864312526537105
0.5457469116192204,0.027332595986081287,0.0004069092156126348,0.01006735599366948,5.649318454619068e-05,483.29638671875,0.04148456800612621
0.5649542955027155,0.024740312481299043,0.001347022353765032,0.011214425991056487,0.0001309507663847967,492.56982421875,0.0403092079795897
0.5841616793862104,0.027541288029169664,0.00021375735641839333,0.011073374975239858,5.9929061665655426e-05,500.34326171875,0.04303521799738519
0.6033690632697054,0.027734029514249414,0.0003654110094827276,0.012302951014135033,4.1279779529312515e-05,509.11669921875,0.04514849197585136
